id_text,id_word,Text,Cosine_similarity
UntN TZ 48,UntN_TZ_48_00004,ni,0.3574
UntN TZ 48,UntN_TZ_48_00005,ap-pa,0.3538
UntN TZ 48,UntN_TZ_48_00006,ar,0.3372
UntN TZ 48,UntN_TZ_48_00007,[…],0.5112
UntN TZ 48,UntN_TZ_48_00008,ša,0.2364
UntN TZ 48,UntN_TZ_48_00009,a-pi,0.2971
UntN TZ 48,UntN_TZ_48_00010,mu,0.2984
UntN TZ 48,UntN_TZ_48_00011,[…],0.5112
UntN TZ 48,UntN_TZ_48_00012,a,0.2806
UntN TZ 48,UntN_TZ_48_00013,na,0.3131
UntN TZ 48,UntN_TZ_48_00014,ri,0.2827
UntN TZ 48,UntN_TZ_48_00015,ki,0.2398
UntN TZ 48,UntN_TZ_48_00016,[…],0.5112
UntN TZ 48,UntN_TZ_48_00017,x-pa-lu,0.2626
UntN TZ 48,UntN_TZ_48_00018,(m)ki-,0.2465
UntN TZ 48,UntN_TZ_48_00019,[…],0.5112
UntN TZ/S 1,UntN_TZ/S_1_00001,u3,0.2484
UntN TZ/S 1,UntN_TZ/S_1_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 1,UntN_TZ/S_1_00003,ša-ak,0.292
UntN TZ/S 1,UntN_TZ/S_1_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN TZ/S 1,UntN_TZ/S_1_00005,su-un-ki-ik,0.4428
UntN TZ/S 1,UntN_TZ/S_1_00006,an-za-an,0.4171
UntN TZ/S 1,UntN_TZ/S_1_00007,šu-šu-un-ka,0.4929
UntN TZ/S 1,UntN_TZ/S_1_00008,ta-ak-me,0.4232
UntN TZ/S 1,UntN_TZ/S_1_00009,u2-me,0.5898
UntN TZ/S 1,UntN_TZ/S_1_00010,tu4-ur,0.5381
UntN TZ/S 1,UntN_TZ/S_1_00011,hi-ih,0.4515
UntN TZ/S 1,UntN_TZ/S_1_00012,si-it-me,0.4945
UntN TZ/S 1,UntN_TZ/S_1_00013,u2-me,0.5898
UntN TZ/S 1,UntN_TZ/S_1_00014,šu-ul-lu-me-ga,0.268
UntN TZ/S 1,UntN_TZ/S_1_00015,az-ki-it,0.4502
UntN TZ/S 1,UntN_TZ/S_1_00016,tu4-ur,0.5381
UntN TZ/S 1,UntN_TZ/S_1_00017,sah-ri,0.4262
UntN TZ/S 1,UntN_TZ/S_1_00018,hu-šu-ia,0.3785
UntN TZ/S 1,UntN_TZ/S_1_00019,in-gi,0.4831
UntN TZ/S 1,UntN_TZ/S_1_00020,hi-en-ka,0.5103
UntN TZ/S 1,UntN_TZ/S_1_00021,in-di-ig-ga,0.3368
UntN TZ/S 1,UntN_TZ/S_1_00022,a-gi,0.5235
UntN TZ/S 1,UntN_TZ/S_1_00023,si-ia-an,0.4844
UntN TZ/S 1,UntN_TZ/S_1_00024,u2-pa-at,0.5415
UntN TZ/S 1,UntN_TZ/S_1_00025,hu-us-si-ip-me,0.5148
UntN TZ/S 1,UntN_TZ/S_1_00026,ku-ku-un-nu-um,0.3079
UntN TZ/S 1,UntN_TZ/S_1_00027,up-kum-mi-ia,0.2568
UntN TZ/S 1,UntN_TZ/S_1_00028,ku-ši-ih,0.5528
UntN TZ/S 1,UntN_TZ/S_1_00029,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 1,UntN_TZ/S_1_00030,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 1,UntN_TZ/S_1_00031,in,0.5704
UntN TZ/S 1,UntN_TZ/S_1_00032,du-ni-ih,0.4579
UntN TZ/S 1,UntN_TZ/S_1_00033,u2,0.4736
UntN TZ/S 1,UntN_TZ/S_1_00034,zig-ra-tu4-me,0.2742
UntN TZ/S 1,UntN_TZ/S_1_00035,ki-ik-ki-te-eh,0.2828
UntN TZ/S 1,UntN_TZ/S_1_00036,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 1,UntN_TZ/S_1_00037,u2-me,0.5898
UntN TZ/S 1,UntN_TZ/S_1_00038,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 1,UntN_TZ/S_1_00039,ul-li-na,0.3769
UntN TZ/S 1,UntN_TZ/S_1_00040,te-la-ak-ni,0.3094
UntN TZ/S 2,UntN_TZ/S_2_00001,u2,0.4736
UntN TZ/S 2,UntN_TZ/S_2_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 2,UntN_TZ/S_2_00003,ša-ak,0.292
UntN TZ/S 2,UntN_TZ/S_2_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN TZ/S 2,UntN_TZ/S_2_00005,su-un-ki-ik,0.4428
UntN TZ/S 2,UntN_TZ/S_2_00006,an-za-an,0.4171
UntN TZ/S 2,UntN_TZ/S_2_00007,šu-šu-un-ka,0.4929
UntN TZ/S 2,UntN_TZ/S_2_00008,a-aš2-ta2,0.2579
UntN TZ/S 2,UntN_TZ/S_2_00009,ku-ši-ih,0.5528
UntN TZ/S 2,UntN_TZ/S_2_00010,(d)pi-ni-gir3,0.2507
UntN TZ/S 2,UntN_TZ/S_2_00011,in,0.5704
UntN TZ/S 2,UntN_TZ/S_2_00012,tu4-ni-ih,0.3922
UntN TZ/S 3,UntN_TZ/S_3_00001,u2,0.4736
UntN TZ/S 3,UntN_TZ/S_3_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 3,UntN_TZ/S_3_00003,ša-ak,0.292
UntN TZ/S 3,UntN_TZ/S_3_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN TZ/S 3,UntN_TZ/S_3_00005,su-un-ki-ik,0.4428
UntN TZ/S 3,UntN_TZ/S_3_00006,an-za-an,0.4171
UntN TZ/S 3,UntN_TZ/S_3_00007,šu-šu-un-ka,0.4929
UntN TZ/S 3,UntN_TZ/S_3_00008,si-ia-an,0.4844
UntN TZ/S 3,UntN_TZ/S_3_00009,(d)im,0.3
UntN TZ/S 3,UntN_TZ/S_3_00010,a-ak,0.5694
UntN TZ/S 3,UntN_TZ/S_3_00011,(d)ša-la-me,0.2674
UntN TZ/S 3,UntN_TZ/S_3_00012,u2-pa-at,0.5415
UntN TZ/S 3,UntN_TZ/S_3_00013,hu-us-si-ip-me,0.5148
UntN TZ/S 3,UntN_TZ/S_3_00014,ku-ši-ih,0.5528
UntN TZ/S 3,UntN_TZ/S_3_00015,(d)im,0.3
UntN TZ/S 3,UntN_TZ/S_3_00016,a-ak,0.5694
UntN TZ/S 3,UntN_TZ/S_3_00017,(d)ša-la,0.2773
UntN TZ/S 3,UntN_TZ/S_3_00018,la-an-si-ti-ip-pa,0.3226
UntN TZ/S 3,UntN_TZ/S_3_00019,a-pu-un,0.4676
UntN TZ/S 3,UntN_TZ/S_3_00020,a-ha-an,0.3077
UntN TZ/S 3,UntN_TZ/S_3_00021,mu-ur-tah,0.4399
UntN TZ/S 3,UntN_TZ/S_3_00022,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 3,UntN_TZ/S_3_00023,u2-me,0.5898
UntN TZ/S 3,UntN_TZ/S_3_00024,(d)im,0.3
UntN TZ/S 3,UntN_TZ/S_3_00025,a-ak,0.5694
UntN TZ/S 3,UntN_TZ/S_3_00026,(d)ša-la,0.2773
UntN TZ/S 3,UntN_TZ/S_3_00027,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 3,UntN_TZ/S_3_00028,li-na,0.3652
UntN TZ/S 3,UntN_TZ/S_3_00029,te-la-ak-ni,0.3094
UntN TZ/S 4,UntN_TZ/S_4_00001,u2,0.4736
UntN TZ/S 4,UntN_TZ/S_4_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 4,UntN_TZ/S_4_00003,ša-ak,0.292
UntN TZ/S 4,UntN_TZ/S_4_00004,(md)hu-um-ban-nu-me-na-ki,0.2622
UntN TZ/S 4,UntN_TZ/S_4_00005,su-un-ki-ik,0.4428
UntN TZ/S 4,UntN_TZ/S_4_00006,an-za-an,0.4171
UntN TZ/S 4,UntN_TZ/S_4_00007,šu-šu-un-ka,0.4929
UntN TZ/S 4,UntN_TZ/S_4_00008,si-ia-an,0.4844
UntN TZ/S 4,UntN_TZ/S_4_00009,(d)ši-mut,0.3232
UntN TZ/S 4,UntN_TZ/S_4_00010,a-ak,0.5694
UntN TZ/S 4,UntN_TZ/S_4_00011,(d)nin-a-li-me,0.2562
UntN TZ/S 4,UntN_TZ/S_4_00012,u2-pa-at,0.5415
UntN TZ/S 4,UntN_TZ/S_4_00013,hu-us-si-ip-me,0.5148
UntN TZ/S 4,UntN_TZ/S_4_00014,ku-ši-ih,0.5528
UntN TZ/S 4,UntN_TZ/S_4_00015,(d)ši-mut,0.3232
UntN TZ/S 4,UntN_TZ/S_4_00016,a-ak,0.5694
UntN TZ/S 4,UntN_TZ/S_4_00017,(d)nin-a-li,0.2688
UntN TZ/S 4,UntN_TZ/S_4_00018,la-an-si-ti-ip-pa,0.3226
UntN TZ/S 4,UntN_TZ/S_4_00019,a-pu-un,0.4676
UntN TZ/S 4,UntN_TZ/S_4_00020,a-ha-an,0.3077
UntN TZ/S 4,UntN_TZ/S_4_00021,mu-ur-tah,0.4399
UntN TZ/S 4,UntN_TZ/S_4_00022,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 4,UntN_TZ/S_4_00023,u2-me,0.5898
UntN TZ/S 4,UntN_TZ/S_4_00024,(d)ši-mut,0.3232
UntN TZ/S 4,UntN_TZ/S_4_00025,a-ak,0.5694
UntN TZ/S 4,UntN_TZ/S_4_00026,(d)nin-a-li,0.2688
UntN TZ/S 4,UntN_TZ/S_4_00027,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 4,UntN_TZ/S_4_00028,li-na,0.3652
UntN TZ/S 4,UntN_TZ/S_4_00029,te-la-ak-ni,0.3094
UntN TZ/S 5,UntN_TZ/S_5_00001,u2,0.4736
UntN TZ/S 5,UntN_TZ/S_5_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 5,UntN_TZ/S_5_00003,ša-ak,0.292
UntN TZ/S 5,UntN_TZ/S_5_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 5,UntN_TZ/S_5_00005,su-un-ki-ik,0.4428
UntN TZ/S 5,UntN_TZ/S_5_00006,an-za-an,0.4171
UntN TZ/S 5,UntN_TZ/S_5_00007,šu-šu-un-ka,0.4929
UntN TZ/S 5,UntN_TZ/S_5_00008,si-ia-an,0.4844
UntN TZ/S 5,UntN_TZ/S_5_00009,(d)na-ap-ra-te-ip-me,0.2926
UntN TZ/S 5,UntN_TZ/S_5_00010,u2-pa-at,0.5415
UntN TZ/S 5,UntN_TZ/S_5_00011,hu-us-si-ip-me,0.5148
UntN TZ/S 5,UntN_TZ/S_5_00012,ku-ši-ih,0.5528
UntN TZ/S 5,UntN_TZ/S_5_00013,(d)na-ap-ra-te-ip,0.2584
UntN TZ/S 5,UntN_TZ/S_5_00014,la-an-si-ti-pa,0.2511
UntN TZ/S 5,UntN_TZ/S_5_00015,a-pu-un,0.4676
UntN TZ/S 5,UntN_TZ/S_5_00016,a-ha-an,0.3077
UntN TZ/S 5,UntN_TZ/S_5_00017,mu-ur-tah,0.4399
UntN TZ/S 5,UntN_TZ/S_5_00018,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 5,UntN_TZ/S_5_00019,u2-me,0.5898
UntN TZ/S 5,UntN_TZ/S_5_00020,(d)na-ap-ra-te-ip,0.2584
UntN TZ/S 5,UntN_TZ/S_5_00021,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 5,UntN_TZ/S_5_00022,ul-li-na,0.3769
UntN TZ/S 5,UntN_TZ/S_5_00023,te-la-ak-ni,0.3094
UntN TZ/S 6,UntN_TZ/S_6_00001,u2,0.4736
UntN TZ/S 6,UntN_TZ/S_6_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 6,UntN_TZ/S_6_00003,ša-ak,0.292
UntN TZ/S 6,UntN_TZ/S_6_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 6,UntN_TZ/S_6_00005,su-un-ki-ik,0.4428
UntN TZ/S 6,UntN_TZ/S_6_00006,an-za-an,0.4171
UntN TZ/S 6,UntN_TZ/S_6_00007,šu-šu-un-ka,0.4929
UntN TZ/S 6,UntN_TZ/S_6_00008,si-ia-an,0.4844
UntN TZ/S 6,UntN_TZ/S_6_00009,(d)hi-iš-mi-ti-ik2,0.2836
UntN TZ/S 6,UntN_TZ/S_6_00010,a-ak,0.5694
UntN TZ/S 6,UntN_TZ/S_6_00011,(d)ru-hu-ra-te-ir-me,0.281
UntN TZ/S 6,UntN_TZ/S_6_00012,u2-pa-at,0.5415
UntN TZ/S 6,UntN_TZ/S_6_00013,hu-us-si-ip-me,0.5148
UntN TZ/S 6,UntN_TZ/S_6_00014,ku-ši-ih,0.5528
UntN TZ/S 6,UntN_TZ/S_6_00015,(d)hi-iš-mi-ti-ik,0.2902
UntN TZ/S 6,UntN_TZ/S_6_00016,a-ak,0.5694
UntN TZ/S 6,UntN_TZ/S_6_00017,(d)ru-hu-ra-te-ir,0.2741
UntN TZ/S 6,UntN_TZ/S_6_00018,la-an-si-ti-ip-pa,0.3226
UntN TZ/S 6,UntN_TZ/S_6_00019,a-pu-un,0.4676
UntN TZ/S 6,UntN_TZ/S_6_00020,a-ha-an,0.3077
UntN TZ/S 6,UntN_TZ/S_6_00021,mu-ur-tah,0.4399
UntN TZ/S 6,UntN_TZ/S_6_00022,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 6,UntN_TZ/S_6_00023,u2-me,0.5898
UntN TZ/S 6,UntN_TZ/S_6_00024,(d)hi-iš-mi-ti-ik,0.2902
UntN TZ/S 6,UntN_TZ/S_6_00025,a-ak,0.5694
UntN TZ/S 6,UntN_TZ/S_6_00026,(d)ru-hu-ra-te-ir,0.2741
UntN TZ/S 6,UntN_TZ/S_6_00027,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 6,UntN_TZ/S_6_00028,li-na,0.3652
UntN TZ/S 6,UntN_TZ/S_6_00029,te-la-ak-ni,0.3094
UntN TZ/S 7,UntN_TZ/S_7_00001,u3,0.2484
UntN TZ/S 7,UntN_TZ/S_7_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 7,UntN_TZ/S_7_00003,ša-ak,0.292
UntN TZ/S 7,UntN_TZ/S_7_00004,(md)hu-ban-nu-me-na-ki,0.2994
UntN TZ/S 7,UntN_TZ/S_7_00005,su-un-ki-ik,0.4428
UntN TZ/S 7,UntN_TZ/S_7_00006,an-za-an,0.4171
UntN TZ/S 7,UntN_TZ/S_7_00007,šu-šu-un-ka,0.4929
UntN TZ/S 7,UntN_TZ/S_7_00008,nu-ur,0.2485
UntN TZ/S 7,UntN_TZ/S_7_00009,ki-ib-ra-at3,0.2966
UntN TZ/S 7,UntN_TZ/S_7_00010,ku-ši-ih,0.5528
UntN TZ/S 7,UntN_TZ/S_7_00011,dingir-gal,0.5109
UntN TZ/S 7,UntN_TZ/S_7_00012,(d)in-šu-uš-na-ak4,0.2926
UntN TZ/S 7,UntN_TZ/S_7_00013,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 7,UntN_TZ/S_7_00014,in,0.5704
UntN TZ/S 7,UntN_TZ/S_7_00015,tu4-ni-ih,0.3922
UntN TZ/S 7,UntN_TZ/S_7_00016,ta-ak-me,0.4232
UntN TZ/S 7,UntN_TZ/S_7_00017,u2-me,0.5898
UntN TZ/S 7,UntN_TZ/S_7_00018,tu4-ur,0.5381
UntN TZ/S 7,UntN_TZ/S_7_00019,hi-ih,0.4515
UntN TZ/S 7,UntN_TZ/S_7_00020,si-it-me,0.4945
UntN TZ/S 7,UntN_TZ/S_7_00021,u2-me,0.5898
UntN TZ/S 7,UntN_TZ/S_7_00022,šu-ul-lu-me-ga,0.268
UntN TZ/S 7,UntN_TZ/S_7_00023,pi-el,0.3435
UntN TZ/S 7,UntN_TZ/S_7_00024,ki-it-ti-ma,0.2389
UntN TZ/S 7,UntN_TZ/S_7_00025,na,0.3131
UntN TZ/S 7,UntN_TZ/S_7_00026,me-lu-uk-ra,0.3607
UntN TZ/S 7,UntN_TZ/S_7_00027,hi-en-ga,0.4485
UntN TZ/S 7,UntN_TZ/S_7_00028,in-ti-ig-ga8,0.2805
UntN TZ/S 7,UntN_TZ/S_7_00029,a-gi,0.5235
UntN TZ/S 7,UntN_TZ/S_7_00030,nu-ur,0.2485
UntN TZ/S 7,UntN_TZ/S_7_00031,ki-ib-ra-at,0.2535
UntN TZ/S 7,UntN_TZ/S_7_00032,ku-ši-ih,0.5528
UntN TZ/S 7,UntN_TZ/S_7_00033,dingir-gal,0.5109
UntN TZ/S 7,UntN_TZ/S_7_00034,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 7,UntN_TZ/S_7_00035,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 7,UntN_TZ/S_7_00036,in,0.5704
UntN TZ/S 7,UntN_TZ/S_7_00037,du-ni-ih,0.4579
UntN TZ/S 7,UntN_TZ/S_7_00038,si-ia-an,0.4844
UntN TZ/S 7,UntN_TZ/S_7_00039,ap-pa,0.3538
UntN TZ/S 7,UntN_TZ/S_7_00040,ku-ši-ih-ma,0.2767
UntN TZ/S 7,UntN_TZ/S_7_00041,ša-tu4-uh-ni,0.2979
UntN TZ/S 8,UntN_TZ/S_8_00001,u2,0.4736
UntN TZ/S 8,UntN_TZ/S_8_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 8,UntN_TZ/S_8_00003,ša-ak,0.292
UntN TZ/S 8,UntN_TZ/S_8_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 8,UntN_TZ/S_8_00005,zu-un-ki-ik,0.3275
UntN TZ/S 8,UntN_TZ/S_8_00006,an-za-an,0.4171
UntN TZ/S 8,UntN_TZ/S_8_00007,šu-šu-un-ka,0.4929
UntN TZ/S 8,UntN_TZ/S_8_00008,(d)na-ah-hu-un-te,0.3574
UntN TZ/S 8,UntN_TZ/S_8_00009,ku-ul-la-an-ka,0.2995
UntN TZ/S 8,UntN_TZ/S_8_00010,ku-la-a,0.324
UntN TZ/S 8,UntN_TZ/S_8_00011,ur,0.2946
UntN TZ/S 8,UntN_TZ/S_8_00012,tu4-um-pa-an-ra,0.3423
UntN TZ/S 8,UntN_TZ/S_8_00013,a-ak,0.5694
UntN TZ/S 8,UntN_TZ/S_8_00014,tu4-ru-un-ka,0.3632
UntN TZ/S 8,UntN_TZ/S_8_00015,hu-ut-ta-an-ra,0.3497
UntN TZ/S 8,UntN_TZ/S_8_00016,si-ia-an-ku-uk,0.401
UntN TZ/S 8,UntN_TZ/S_8_00017,si-ia-an-i-me,0.3634
UntN TZ/S 8,UntN_TZ/S_8_00018,u2-pa-at,0.5415
UntN TZ/S 8,UntN_TZ/S_8_00019,hu-us-si-ip-me,0.5148
UntN TZ/S 8,UntN_TZ/S_8_00020,ku-ši-ih,0.5528
UntN TZ/S 8,UntN_TZ/S_8_00021,(d)na-ah-hu-un-te,0.3574
UntN TZ/S 8,UntN_TZ/S_8_00022,la-an-si-ti-ir-ra,0.3229
UntN TZ/S 8,UntN_TZ/S_8_00023,ir,0.383
UntN TZ/S 8,UntN_TZ/S_8_00024,ša-ri-ih,0.3781
UntN TZ/S 8,UntN_TZ/S_8_00025,ir,0.383
UntN TZ/S 8,UntN_TZ/S_8_00026,si-ia-an-ku-uk,0.401
UntN TZ/S 8,UntN_TZ/S_8_00027,si-ia-an-ra,0.2979
UntN TZ/S 8,UntN_TZ/S_8_00028,ir,0.383
UntN TZ/S 8,UntN_TZ/S_8_00029,mu-ur-tah,0.4399
UntN TZ/S 8,UntN_TZ/S_8_00030,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 8,UntN_TZ/S_8_00031,u2-me,0.5898
UntN TZ/S 8,UntN_TZ/S_8_00032,(d)na-ah-hu-un-te,0.3574
UntN TZ/S 8,UntN_TZ/S_8_00033,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 8,UntN_TZ/S_8_00034,un,0.3777
UntN TZ/S 8,UntN_TZ/S_8_00035,li-na,0.3652
UntN TZ/S 8,UntN_TZ/S_8_00036,te-la-ak-ni,0.3094
UntN TZ/S 8,UntN_TZ/S_8_00037,pi-el,0.3435
UntN TZ/S 8,UntN_TZ/S_8_00038,ki-it-ti-im-ma,0.4202
UntN TZ/S 8,UntN_TZ/S_8_00039,na-a,0.3053
UntN TZ/S 8,UntN_TZ/S_8_00040,me-lu-uk-ra,0.3607
UntN TZ/S 8,UntN_TZ/S_8_00041,a-ak,0.5694
UntN TZ/S 8,UntN_TZ/S_8_00042,zu-un-ki-me,0.3574
UntN TZ/S 8,UntN_TZ/S_8_00043,tu4-ur-hi-ih,0.2365
UntN TZ/S 8,UntN_TZ/S_8_00044,zi-it-me,0.3089
UntN TZ/S 8,UntN_TZ/S_8_00045,un,0.3777
UntN TZ/S 8,UntN_TZ/S_8_00046,du-ni-iš-ni,0.2437
UntN TZ/S 9,UntN_TZ/S_9_00001,u2,0.4736
UntN TZ/S 9,UntN_TZ/S_9_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 9,UntN_TZ/S_9_00003,ša-ak,0.292
UntN TZ/S 9,UntN_TZ/S_9_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 9,UntN_TZ/S_9_00005,su-un-ki-ik,0.4428
UntN TZ/S 9,UntN_TZ/S_9_00006,an-za-an,0.4171
UntN TZ/S 9,UntN_TZ/S_9_00007,šu-šu-un-ka,0.4929
UntN TZ/S 9,UntN_TZ/S_9_00008,pi-el,0.3435
UntN TZ/S 9,UntN_TZ/S_9_00009,ki-it-ti-im-ma,0.4202
UntN TZ/S 9,UntN_TZ/S_9_00010,na-a,0.3053
UntN TZ/S 9,UntN_TZ/S_9_00011,me-lu-uk-ra,0.3607
UntN TZ/S 9,UntN_TZ/S_9_00012,su-un-ki-me,0.3995
UntN TZ/S 9,UntN_TZ/S_9_00013,tu4-ur,0.5381
UntN TZ/S 9,UntN_TZ/S_9_00014,hi-ih,0.4515
UntN TZ/S 9,UntN_TZ/S_9_00015,si-it-me,0.4945
UntN TZ/S 9,UntN_TZ/S_9_00016,hi-en-ka,0.5103
UntN TZ/S 9,UntN_TZ/S_9_00017,in-ti-ik-ka,0.3971
UntN TZ/S 9,UntN_TZ/S_9_00018,a-gi,0.5235
UntN TZ/S 9,UntN_TZ/S_9_00019,si-ia-an,0.4844
UntN TZ/S 9,UntN_TZ/S_9_00020,dingir-gal-me,0.2679
UntN TZ/S 9,UntN_TZ/S_9_00021,ku-ši-ih,0.5528
UntN TZ/S 9,UntN_TZ/S_9_00022,dingir-gal,0.5109
UntN TZ/S 9,UntN_TZ/S_9_00023,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 9,UntN_TZ/S_9_00024,du-ni-ih,0.4579
UntN TZ/S 9,UntN_TZ/S_9_00025,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 9,UntN_TZ/S_9_00026,u2-me,0.5898
UntN TZ/S 9,UntN_TZ/S_9_00027,dingir-gal,0.5109
UntN TZ/S 9,UntN_TZ/S_9_00028,a-ak,0.5694
UntN TZ/S 9,UntN_TZ/S_9_00029,(d)in-šu-ši-na-ak,0.4237
UntN TZ/S 9,UntN_TZ/S_9_00030,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 9,UntN_TZ/S_9_00031,li-na,0.3652
UntN TZ/S 9,UntN_TZ/S_9_00032,te-la-ak-ni,0.3094
UntN TZ/S 10,UntN_TZ/S_10_00001,u2,0.4736
UntN TZ/S 10,UntN_TZ/S_10_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 10,UntN_TZ/S_10_00003,ša-ak,0.292
UntN TZ/S 10,UntN_TZ/S_10_00004,(md)hu-ban-um-me-en-na-ki,0.3198
UntN TZ/S 10,UntN_TZ/S_10_00005,su-un-ki-ik,0.4428
UntN TZ/S 10,UntN_TZ/S_10_00006,an-za-an,0.4171
UntN TZ/S 10,UntN_TZ/S_10_00007,šu-šu-un-ka,0.4929
UntN TZ/S 10,UntN_TZ/S_10_00008,si-a-an,0.3435
UntN TZ/S 10,UntN_TZ/S_10_00009,up-qu-mi-ma,0.32
UntN TZ/S 10,UntN_TZ/S_10_00010,ku-ši-ih,0.5528
UntN TZ/S 10,UntN_TZ/S_10_00011,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 10,UntN_TZ/S_10_00012,un,0.3777
UntN TZ/S 10,UntN_TZ/S_10_00013,du-ni-ih,0.4579
UntN TZ/S 11,UntN_TZ/S_11_00001,u2,0.4736
UntN TZ/S 11,UntN_TZ/S_11_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 11,UntN_TZ/S_11_00003,ša-ak,0.292
UntN TZ/S 11,UntN_TZ/S_11_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 11,UntN_TZ/S_11_00005,su-un-ki-ik,0.4428
UntN TZ/S 11,UntN_TZ/S_11_00006,an-za-an,0.4171
UntN TZ/S 11,UntN_TZ/S_11_00007,šu-šu-un-ka,0.4929
UntN TZ/S 11,UntN_TZ/S_11_00008,pi-el,0.3435
UntN TZ/S 11,UntN_TZ/S_11_00009,ki-it-ti-im-ma,0.4202
UntN TZ/S 11,UntN_TZ/S_11_00010,na-a,0.3053
UntN TZ/S 11,UntN_TZ/S_11_00011,me-lu-uk-ra,0.3607
UntN TZ/S 11,UntN_TZ/S_11_00012,su-un-ki-me,0.3995
UntN TZ/S 11,UntN_TZ/S_11_00013,tu4-ur,0.5381
UntN TZ/S 11,UntN_TZ/S_11_00014,hi-ih,0.4515
UntN TZ/S 11,UntN_TZ/S_11_00015,si-it-me,0.4945
UntN TZ/S 11,UntN_TZ/S_11_00016,hi-en-ga,0.4485
UntN TZ/S 11,UntN_TZ/S_11_00017,in-ti-ik-ka,0.3971
UntN TZ/S 11,UntN_TZ/S_11_00018,a-gi,0.5235
UntN TZ/S 11,UntN_TZ/S_11_00019,si-ia-an,0.4844
UntN TZ/S 11,UntN_TZ/S_11_00020,mi-el-ki,0.2721
UntN TZ/S 11,UntN_TZ/S_11_00021,i-la-a-ni-me,0.2884
UntN TZ/S 11,UntN_TZ/S_11_00022,ku-ši-ih,0.5528
UntN TZ/S 11,UntN_TZ/S_11_00023,dingir-gal,0.5109
UntN TZ/S 11,UntN_TZ/S_11_00024,a-ak,0.5694
UntN TZ/S 11,UntN_TZ/S_11_00025,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 11,UntN_TZ/S_11_00026,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 11,UntN_TZ/S_11_00027,in,0.5704
UntN TZ/S 11,UntN_TZ/S_11_00028,du-ni-ih,0.4579
UntN TZ/S 11,UntN_TZ/S_11_00029,hu-ut-ta-ak-ha-li-ik,0.261
UntN TZ/S 11,UntN_TZ/S_11_00030,u2-me,0.5898
UntN TZ/S 11,UntN_TZ/S_11_00031,dingir-gal,0.5109
UntN TZ/S 11,UntN_TZ/S_11_00032,a-ak,0.5694
UntN TZ/S 11,UntN_TZ/S_11_00033,(d)in-šu-uš-na-ak,0.5347
UntN TZ/S 11,UntN_TZ/S_11_00034,si-ia-an-ku-uk-pa,0.3989
UntN TZ/S 11,UntN_TZ/S_11_00035,li-na,0.3652
UntN TZ/S 11,UntN_TZ/S_11_00036,te-la-ak-ni,0.3094
UntN TZ/S 12,UntN_TZ/S_12_00001,u2,0.4736
UntN TZ/S 12,UntN_TZ/S_12_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 12,UntN_TZ/S_12_00003,ša-ak,0.292
